_id,term,definition,analysis.pos_tags[0][0],analysis.pos_tags[0][1],analysis.pos_tags[1][0],analysis.pos_tags[1][1],analysis.stems[0],analysis.stems[1],created_at,sentiment_score,source_link,status,analysis.morphemes[0].word,analysis.morphemes[1].word,analysis.morphemes[2].word,analysis.morphemes[3].word,analysis.morphemes[4].word,analysis.morphemes[5].word,analysis.morphemes[6].word,analysis.morphemes[7].word,analysis.morphemes[8].word,analysis.morphemes[9].word,analysis.morphemes[10].word,analysis.morphemes[11].word,analysis.morphemes[12].word,analysis.morphemes[13].word,analysis.morphemes[14].word,analysis.morphemes[15].word,analysis.morphemes[16].word,analysis.morphemes[0].pos,analysis.morphemes[1].pos,analysis.morphemes[2].pos,analysis.morphemes[3].pos,analysis.morphemes[4].pos,analysis.morphemes[5].pos,analysis.morphemes[6].pos,analysis.morphemes[7].pos,analysis.morphemes[8].pos,analysis.morphemes[9].pos,analysis.morphemes[10].pos,analysis.morphemes[11].pos,analysis.morphemes[12].pos,analysis.morphemes[13].pos,analysis.morphemes[14].pos,analysis.morphemes[15].pos,analysis.morphemes[16].pos,analysis.sentiment_score,updated_at,analyzed_at,ai_updated_at,category
69539e8f5e3907ba620000c8,기계치/목록,,,,,,,,2025-12-30T18:42:39.564Z,,,ai_analyzed,기계,치,/,목록,,,,,,,,,,,,,,Noun,Noun,Punctuation,Noun,,,,,,,,,,,,,,-0.639,2025-12-31T13:59:39.032Z,2025-12-31T14:57:24.496Z,2025-12-31T16:08:33.458Z,imported_1
69539e8f5e3907ba620000c9,글설리,,,,,,,,2025-12-30T18:42:39.565Z,,,ai_analyzed,글설리,,,,,,,,,,,,,,,,,Noun,,,,,,,,,,,,,,,,,0.977,2025-12-31T13:59:39.033Z,2025-12-31T14:57:24.496Z,2025-12-31T16:08:33.472Z,imported_1
69539e8f5e3907ba620000ca,내로남불,,,,,,,,2025-12-30T18:42:39.566Z,,,ai_analyzed,내,로남불,,,,,,,,,,,,,,,,Determiner,Noun,,,,,,,,,,,,,,,,-0.993,2025-12-31T13:59:39.033Z,2025-12-31T14:57:24.496Z,2025-12-31T16:08:33.485Z,imported_1
69539e8f5e3907ba620000cb,기를 죽이고 그래요,,,,,,,,2025-12-30T18:42:39.566Z,,,ai_analyzed,기를,죽,이고,그래요,,,,,,,,,,,,,,Verb,Noun,Josa,Adjective,,,,,,,,,,,,,,-0.997,2025-12-31T13:59:39.035Z,2025-12-31T14:57:24.497Z,2025-12-31T16:08:33.499Z,imported_1
69539e8f5e3907ba620000cc,나무야 미안해,,,,,,,,2025-12-30T18:42:39.567Z,,,ai_analyzed,나무,야,미안해,,,,,,,,,,,,,,,Noun,Josa,Adjective,,,,,,,,,,,,,,,-0.261,2025-12-31T13:59:39.035Z,2025-12-31T14:57:24.497Z,2025-12-31T16:08:33.515Z,imported_1
69539e8f5e3907ba620000cd,공중제비,,,,,,,,2025-12-30T18:42:39.567Z,,,ai_analyzed,공중,제비,,,,,,,,,,,,,,,,Noun,Noun,,,,,,,,,,,,,,,,-0.824,2025-12-31T13:59:39.036Z,2025-12-31T14:57:24.497Z,2025-12-31T16:08:33.531Z,imported_1
69539e8f5e3907ba620000ce,기존쎄,,,,,,,,2025-12-30T18:42:39.567Z,,,ai_analyzed,기존,쎄,,,,,,,,,,,,,,,,Noun,Adjective,,,,,,,,,,,,,,,,0.015,2025-12-31T13:59:39.036Z,2025-12-31T14:57:24.497Z,2025-12-31T16:08:33.544Z,imported_1
69539e8f5e3907ba620000cf,내가 살면 얼마나 더 산다고,,,,,,,,2025-12-30T18:42:39.568Z,,,ai_analyzed,내,가,살,면,얼마나,더,산다,고,,,,,,,,,,Noun,Josa,Noun,Josa,Noun,Noun,Noun,Josa,,,,,,,,,,0.981,2025-12-31T13:59:39.037Z,2025-12-31T14:57:24.497Z,2025-12-31T16:08:33.559Z,imported_1
69539e8f5e3907ba620000d0,국민MC,,,,,,,,2025-12-30T18:42:39.569Z,,,ai_analyzed,국민,MC,,,,,,,,,,,,,,,,Noun,Alpha,,,,,,,,,,,,,,,,0.993,2025-12-31T13:59:39.038Z,2025-12-31T14:57:24.498Z,2025-12-31T16:08:33.575Z,imported_1
69539e8f5e3907ba620000d1,골드 디거,,,,,,,,2025-12-30T18:42:39.569Z,,,ai_analyzed,골드,디거,,,,,,,,,,,,,,,,Noun,Noun,,,,,,,,,,,,,,,,-0.94,2025-12-31T13:59:39.038Z,2025-12-31T14:57:24.498Z,2025-12-31T16:08:33.588Z,imported_1
69539e8f5e3907ba620000d2,군기반장,,,,,,,,2025-12-30T18:42:39.569Z,,,ai_analyzed,군기,반장,,,,,,,,,,,,,,,,Noun,Noun,,,,,,,,,,,,,,,,-0.302,2025-12-31T13:59:39.039Z,2025-12-31T14:57:24.498Z,2025-12-31T16:08:33.605Z,imported_1
69539e8f5e3907ba620000d3,나쁜 남자,,,,,,,,2025-12-30T18:42:39.570Z,,,ai_analyzed,나쁜,남자,,,,,,,,,,,,,,,,Adjective,Noun,,,,,,,,,,,,,,,,-0.966,2025-12-31T13:59:39.039Z,2025-12-31T14:57:24.498Z,2025-12-31T16:08:33.617Z,imported_1
69539e8f5e3907ba620000d4,넌 나에게 모욕감을 줬어,,,,,,,,2025-12-30T18:42:39.571Z,,,ai_analyzed,넌,나,에게,모욕감,을,줬어,,,,,,,,,,,,Noun,Noun,Josa,Noun,Josa,Verb,,,,,,,,,,,,-0.995,2025-12-31T13:59:39.040Z,2025-12-31T14:57:24.499Z,2025-12-31T16:08:33.636Z,imported_1
69539e8f5e3907ba620000d5,ㄴ,,,,,,,,2025-12-30T18:42:39.571Z,,,ai_analyzed,ㄴ,,,,,,,,,,,,,,,,,KoreanParticle,,,,,,,,,,,,,,,,,0.788,2025-12-31T13:59:39.040Z,2025-12-31T14:57:24.499Z,2025-12-31T16:08:33.651Z,imported_1
69539e8f5e3907ba620000d6,그래도 지구는 돈다,,,,,,,,2025-12-30T18:42:39.572Z,,,ai_analyzed,그래도,지구,는,돈,다,,,,,,,,,,,,,Adverb,Noun,Josa,Noun,Adverb,,,,,,,,,,,,,0.648,2025-12-31T13:59:39.041Z,2025-12-31T14:57:24.499Z,2025-12-31T16:08:33.663Z,imported_1
69539e8f5e3907ba620000d7,난독증,,,,,,,,2025-12-30T18:42:39.572Z,,,ai_analyzed,난독증,,,,,,,,,,,,,,,,,Noun,,,,,,,,,,,,,,,,,-0.589,2025-12-31T13:59:39.042Z,2025-12-31T14:57:24.499Z,2025-12-31T16:08:33.680Z,imported_1
69539e8f5e3907ba620000d8,나는 빡빡이다,,,,,,,,2025-12-30T18:42:39.573Z,,,ai_analyzed,나,는,빡빡,이다,,,,,,,,,,,,,,Noun,Josa,Noun,Josa,,,,,,,,,,,,,,-0.881,2025-12-31T13:59:39.042Z,2025-12-31T14:57:24.499Z,2025-12-31T16:08:33.699Z,imported_1
69539e8f5e3907ba620000d9,넌 자막 만드는 기계에 불과해,,,,,,,,2025-12-30T18:42:39.573Z,,,ai_analyzed,넌,자막,만드는,기계,에,불과해,,,,,,,,,,,,Noun,Noun,Verb,Noun,Josa,Adjective,,,,,,,,,,,,-0.971,2025-12-31T13:59:39.043Z,2025-12-31T14:57:24.499Z,2025-12-31T16:08:33.716Z,imported_1
69539e8f5e3907ba620000da,넘나 ~것,,,,,,,,2025-12-30T18:42:39.573Z,,,ai_analyzed,넘나,~,것,,,,,,,,,,,,,,,Verb,Punctuation,Noun,,,,,,,,,,,,,,,0.811,2025-12-31T13:59:39.044Z,2025-12-31T14:57:24.500Z,2025-12-31T16:08:33.730Z,imported_1
69539e8f5e3907ba620000db,나도 만질 거야,,,,,,,,2025-12-30T18:42:39.574Z,,,ai_analyzed,나도,만질,거야,,,,,,,,,,,,,,,Verb,Verb,Eomi,,,,,,,,,,,,,,,-0.665,2025-12-31T13:59:39.044Z,2025-12-31T14:57:24.500Z,2025-12-31T16:08:33.745Z,imported_1
69539e8f5e3907ba620000dc,고자되기,,,,,,,,2025-12-30T18:42:39.574Z,,,ai_analyzed,고자,되기,,,,,,,,,,,,,,,,Noun,Verb,,,,,,,,,,,,,,,,-0.997,2025-12-31T13:59:39.045Z,2025-12-31T14:57:24.500Z,2025-12-31T16:08:33.763Z,imported_1
69539e8f5e3907ba620000dd,근자감,,,,,,,,2025-12-30T18:42:39.575Z,,,ai_analyzed,근,자감,,,,,,,,,,,,,,,,Modifier,Noun,,,,,,,,,,,,,,,,-0.982,2025-12-31T13:59:39.046Z,2025-12-31T14:57:24.500Z,2025-12-31T16:08:33.779Z,imported_1
69539e8f5e3907ba620000de,내 마음 속에 저장,,,,,,,,2025-12-30T18:42:39.575Z,,,ai_analyzed,내,마음,속,에,저장,,,,,,,,,,,,,Noun,Noun,Noun,Josa,Noun,,,,,,,,,,,,,0.998,2025-12-31T13:59:39.046Z,2025-12-31T14:57:24.500Z,2025-12-31T16:08:33.796Z,imported_1
69539e8f5e3907ba620000df,나를 따르라,,,,,,,,2025-12-30T18:42:39.576Z,,,ai_analyzed,나를,따르라,,,,,,,,,,,,,,,,Verb,Verb,,,,,,,,,,,,,,,,0.883,2025-12-31T13:59:39.047Z,2025-12-31T14:57:24.500Z,2025-12-31T16:08:33.812Z,imported_1
69539e8f5e3907ba620000e0,광고/유행어,,,,,,,,2025-12-30T18:42:39.576Z,,,ai_analyzed,광고,/,유행어,,,,,,,,,,,,,,,Noun,Punctuation,Noun,,,,,,,,,,,,,,,-0.486,2025-12-31T13:59:39.047Z,2025-12-31T14:57:24.500Z,2025-12-31T16:08:33.828Z,imported_1
69539e8f5e3907ba620000e1,국민 ○○,,,,,,,,2025-12-30T18:42:39.577Z,,,ai_analyzed,국민,○○,,,,,,,,,,,,,,,,Noun,Foreign,,,,,,,,,,,,,,,,0.979,2025-12-31T13:59:39.048Z,2025-12-31T14:57:24.501Z,2025-12-31T16:08:33.842Z,imported_1
69539e8f5e3907ba620000e2,내가 이러려고 대통령을 했나,,,,,,,,2025-12-30T18:42:39.577Z,,,ai_analyzed,내,가,이러려고,대통령,을,했나,,,,,,,,,,,,Noun,Josa,Verb,Noun,Josa,Verb,,,,,,,,,,,,-0.995,2025-12-31T13:59:39.049Z,2025-12-31T14:57:24.501Z,2025-12-31T16:08:33.859Z,imported_1
69539e8f5e3907ba620000e3,괴랄,,,,,,,,2025-12-30T18:42:39.578Z,,,ai_analyzed,괴랄,,,,,,,,,,,,,,,,,Noun,,,,,,,,,,,,,,,,,-0.946,2025-12-31T13:59:39.049Z,2025-12-31T14:57:24.501Z,2025-12-31T16:08:33.873Z,imported_1
69539e8f5e3907ba620000e4,냄비,,,,,,,,2025-12-30T18:42:39.579Z,,,ai_analyzed,냄비,,,,,,,,,,,,,,,,,Noun,,,,,,,,,,,,,,,,,-0.559,2025-12-31T13:59:39.049Z,2025-12-31T14:57:24.501Z,2025-12-31T16:08:33.885Z,imported_1
69539e8f5e3907ba620000e5,내려갈 팀은 내려간다/예시/e스포츠,,,,,,,,2025-12-30T18:42:39.579Z,,,ai_analyzed,내려갈,팀,은,내려간다,/,예시,/,e,스포츠,,,,,,,,,Verb,Noun,Josa,Verb,Punctuation,Noun,Punctuation,Alpha,Noun,,,,,,,,,0.884,2025-12-31T13:59:39.051Z,2025-12-31T14:57:24.501Z,2025-12-31T16:08:33.903Z,imported_1
69539e8f5e3907ba620000e6,권악징선,,,,,,,,2025-12-30T18:42:39.579Z,,,ai_analyzed,권악징선,,,,,,,,,,,,,,,,,Noun,,,,,,,,,,,,,,,,,-0.801,2025-12-31T13:59:39.051Z,2025-12-31T14:57:24.501Z,2025-12-31T16:08:33.920Z,imported_1
69539e8f5e3907ba620000e7,너어는 진짜,,,,,,,,2025-12-30T18:42:39.580Z,,,ai_analyzed,너,어는,진짜,,,,,,,,,,,,,,,Modifier,Modifier,Noun,,,,,,,,,,,,,,,-0.571,2025-12-31T13:59:39.052Z,2025-12-31T14:57:24.502Z,2025-12-31T16:08:33.936Z,imported_1
69539e8f5e3907ba620000e8,꽁기꽁기하다,,,,,,,,2025-12-30T18:42:39.580Z,,,ai_analyzed,꽁,기,꽁,기하,다,,,,,,,,,,,,,Adverb,Noun,Adverb,Noun,Josa,,,,,,,,,,,,,-0.996,2025-12-31T13:59:39.053Z,2025-12-31T14:57:24.502Z,2025-12-31T16:08:33.953Z,imported_1
69539e8f5e3907ba620000e9,남혐몰이,,,,,,,,2025-12-30T18:42:39.581Z,,,ai_analyzed,남혐몰,이,,,,,,,,,,,,,,,,Noun,Josa,,,,,,,,,,,,,,,,-0.996,2025-12-31T13:59:39.054Z,2025-12-31T14:57:24.502Z,2025-12-31T16:08:33.970Z,imported_1
69539e8f5e3907ba620000ea,까임방지권,,,,,,,,2025-12-30T18:42:39.581Z,,,ai_analyzed,까,임,방지,권,,,,,,,,,,,,,,Verb,Noun,Noun,Suffix,,,,,,,,,,,,,,-0.945,2025-12-31T13:59:39.054Z,2025-12-31T14:57:24.502Z,2025-12-31T16:08:33.987Z,imported_1
69539e8f5e3907ba620000eb,그 안에 없었거든,,,,,,,,2025-12-30T18:42:39.582Z,,,ai_analyzed,그,안,에,없었거든,,,,,,,,,,,,,,Noun,Noun,Josa,Adjective,,,,,,,,,,,,,,-0.599,2025-12-31T13:59:39.055Z,2025-12-31T14:57:24.502Z,2025-12-31T16:08:34.005Z,imported_1
69539e8f5e3907ba620000ec,넌 is 뭔들(유행어),,,,,,,,2025-12-30T18:42:39.582Z,,,ai_analyzed,넌,is,뭔들,(,유행어,),,,,,,,,,,,,Noun,Alpha,Noun,Punctuation,Noun,Punctuation,,,,,,,,,,,,-0.951,2025-12-31T13:59:39.056Z,2025-12-31T14:57:24.502Z,2025-12-31T16:08:34.023Z,imported_1
69539e8f5e3907ba620000ed,그랜절,,,,,,,,2025-12-30T18:42:39.583Z,,,ai_analyzed,그랜절,,,,,,,,,,,,,,,,,Noun,,,,,,,,,,,,,,,,,-0.558,2025-12-31T13:59:39.056Z,2025-12-31T14:57:24.502Z,2025-12-31T16:08:34.037Z,imported_1
69539e8f5e3907ba620000ee,날방,,,,,,,,2025-12-30T18:42:39.583Z,,,ai_analyzed,날방,,,,,,,,,,,,,,,,,Noun,,,,,,,,,,,,,,,,,0,2025-12-31T13:59:39.057Z,2025-12-31T14:57:24.503Z,2025-12-31T16:08:34.054Z,imported_1
69539e8f5e3907ba620000ef,너무 흥분해서 영어가 나왔네요,,,,,,,,2025-12-30T18:42:39.584Z,,,ai_analyzed,너무,흥분해서,영어,가,나왔네요,,,,,,,,,,,,,Adverb,Adjective,Noun,Josa,Verb,,,,,,,,,,,,,0.851,2025-12-31T13:59:39.058Z,2025-12-31T14:57:24.503Z,2025-12-31T16:08:34.073Z,imported_1
69539e8f5e3907ba620000f0,근들갑,,,,,,,,2025-12-30T18:42:39.584Z,,,ai_analyzed,근들갑,,,,,,,,,,,,,,,,,Noun,,,,,,,,,,,,,,,,,0.571,2025-12-31T13:59:39.059Z,2025-12-31T14:57:24.503Z,2025-12-31T16:08:34.090Z,imported_1
69539e8f5e3907ba620000f1,골드미스,,,,,,,,2025-12-30T18:42:39.585Z,,,ai_analyzed,골드미스,,,,,,,,,,,,,,,,,Noun,,,,,,,,,,,,,,,,,-0.956,2025-12-31T13:59:39.060Z,2025-12-31T14:57:24.504Z,2025-12-31T16:08:34.103Z,imported_1
69539e8f5e3907ba620000f2,껌값,,,,,,,,2025-12-30T18:42:39.585Z,,,ai_analyzed,껌값,,,,,,,,,,,,,,,,,Noun,,,,,,,,,,,,,,,,,-0.994,2025-12-31T13:59:39.061Z,2025-12-31T14:57:24.504Z,2025-12-31T16:08:34.120Z,imported_1
69539e8f5e3907ba620000f3,낉여오거라,,,,,,,,2025-12-30T18:42:39.586Z,,,ai_analyzed,낉,여,오거,라,,,,,,,,,,,,,,Noun,Josa,Noun,Josa,,,,,,,,,,,,,,0.826,2025-12-31T13:59:39.061Z,2025-12-31T14:57:24.504Z,2025-12-31T16:08:34.136Z,imported_1
69539e8f5e3907ba620000f4,귀차니즘,,,,,,,,2025-12-30T18:42:39.587Z,,,ai_analyzed,귀차니즘,,,,,,,,,,,,,,,,,Noun,,,,,,,,,,,,,,,,,-0.993,2025-12-31T13:59:39.063Z,2025-12-31T14:57:24.504Z,2025-12-31T16:08:34.154Z,imported_1
69539e8f5e3907ba620000f5,너낌,,,,,,,,2025-12-30T18:42:39.587Z,,,ai_analyzed,너,낌,,,,,,,,,,,,,,,,Modifier,Noun,,,,,,,,,,,,,,,,-0.96,2025-12-31T13:59:39.064Z,2025-12-31T14:57:24.505Z,2025-12-31T16:08:34.169Z,imported_1
69539e8f5e3907ba620000f6,꽃길만 걷자,,,,,,,,2025-12-30T18:42:39.588Z,,,ai_analyzed,꽃길,만,걷자,,,,,,,,,,,,,,,Noun,Josa,Verb,,,,,,,,,,,,,,,0.807,2025-12-31T13:59:39.065Z,2025-12-31T14:57:24.505Z,2025-12-31T16:08:34.185Z,imported_1
69539e8f5e3907ba620000f7,권력남용,,,,,,,,2025-12-30T18:42:39.588Z,,,ai_analyzed,권력,남용,,,,,,,,,,,,,,,,Noun,Noun,,,,,,,,,,,,,,,,-0.99,2025-12-31T13:59:39.066Z,2025-12-31T14:57:24.505Z,2025-12-31T16:08:34.198Z,imported_1
69539e8f5e3907ba620000f8,금삐까,,,,,,,,2025-12-30T18:42:39.589Z,,,ai_analyzed,금삐,까,,,,,,,,,,,,,,,,Noun,Verb,,,,,,,,,,,,,,,,0.994,2025-12-31T13:59:39.067Z,2025-12-31T14:57:24.505Z,2025-12-31T16:08:34.216Z,imported_1
69539e8f5e3907ba620000f9,급식체,,,,,,,,2025-12-30T18:42:39.589Z,,,ai_analyzed,급식,체,,,,,,,,,,,,,,,,Noun,Noun,,,,,,,,,,,,,,,,-0.993,2025-12-31T13:59:39.067Z,2025-12-31T14:57:24.505Z,2025-12-31T16:08:34.231Z,imported_1
69539e8f5e3907ba620000fa,내려갈 팀은 내려간다/예시,,,,,,,,2025-12-30T18:42:39.590Z,,,ai_analyzed,내려갈,팀,은,내려간다,/,예시,,,,,,,,,,,,Verb,Noun,Josa,Verb,Punctuation,Noun,,,,,,,,,,,,0.631,2025-12-31T13:59:39.068Z,2025-12-31T14:57:24.505Z,2025-12-31T16:08:34.244Z,imported_1
69539e8f5e3907ba620000fb,넌그불,,,,,,,,2025-12-30T18:42:39.590Z,,,ai_analyzed,넌,그,불,,,,,,,,,,,,,,,Noun,Determiner,Noun,,,,,,,,,,,,,,,-0.889,2025-12-31T13:59:39.069Z,2025-12-31T14:57:24.506Z,2025-12-31T16:08:34.262Z,imported_1
69539e8f5e3907ba620000fc,그뤠잇,,,,,,,,2025-12-30T18:42:39.591Z,,,ai_analyzed,그뤠잇,,,,,,,,,,,,,,,,,Noun,,,,,,,,,,,,,,,,,-0.352,2025-12-31T13:59:39.069Z,2025-12-31T14:57:24.506Z,2025-12-31T16:08:34.279Z,imported_1
69539e8f5e3907ba620000fd,남신,,,,,,,,2025-12-30T18:42:39.592Z,,,ai_analyzed,남신,,,,,,,,,,,,,,,,,Noun,,,,,,,,,,,,,,,,,-0.163,2025-12-31T13:59:39.070Z,2025-12-31T14:57:24.507Z,2025-12-31T16:08:34.296Z,imported_1
69539e8f5e3907ba620000fe,과부 제조기,,,,,,,,2025-12-30T18:42:39.592Z,,,ai_analyzed,과부,제,조기,,,,,,,,,,,,,,,Noun,Modifier,Noun,,,,,,,,,,,,,,,-0.994,2025-12-31T13:59:39.071Z,2025-12-31T14:57:24.507Z,2025-12-31T16:08:34.309Z,imported_1
69539e8f5e3907ba620000ff,관크,,,,,,,,2025-12-30T18:42:39.593Z,,,ai_analyzed,관,크,,,,,,,,,,,,,,,,Noun,Verb,,,,,,,,,,,,,,,,0.269,2025-12-31T13:59:39.071Z,2025-12-31T14:57:24.508Z,2025-12-31T16:08:34.326Z,imported_1
69539e8f5e3907ba62000100,나는 나라 다 팔아먹어도 새누리당이에요,,,,,,,,2025-12-30T18:42:39.594Z,,,ai_analyzed,나,는,나라,다,팔,아,먹어도,새누리당,이에요,,,,,,,,,Noun,Josa,Noun,Adverb,Noun,Josa,Verb,Noun,Josa,,,,,,,,,-0.983,2025-12-31T13:59:39.073Z,2025-12-31T14:57:24.508Z,2025-12-31T16:08:34.344Z,imported_1
69539e8f5e3907ba62000101,난 누군가 또 여긴 어딘가,,,,,,,,2025-12-30T18:42:39.594Z,,,ai_analyzed,난,누군가,또,여긴,어딘가,,,,,,,,,,,,,Noun,Noun,Noun,Verb,Noun,,,,,,,,,,,,,0.515,2025-12-31T13:59:39.073Z,2025-12-31T14:57:24.508Z,2025-12-31T16:08:34.359Z,imported_1
69539e8f5e3907ba62000102,그런데 그것이 실제로 일어났습니다,,,,,,,,2025-12-30T18:42:39.594Z,,,ai_analyzed,그런데,그것,이,실제,로,일어났습니다,,,,,,,,,,,,Conjunction,Noun,Josa,Noun,Josa,Verb,,,,,,,,,,,,0.933,2025-12-31T13:59:39.075Z,2025-12-31T14:57:24.508Z,2025-12-31T16:08:34.377Z,imported_1
69539e8f5e3907ba62000103,그님티,,,,,,,,2025-12-30T18:42:39.594Z,,,ai_analyzed,그,님,티,,,,,,,,,,,,,,,Noun,Suffix,Noun,,,,,,,,,,,,,,,0.49,2025-12-31T13:59:39.075Z,2025-12-31T14:57:24.508Z,2025-12-31T16:08:34.391Z,imported_1
69539f68b22dbb67a119d1b1,대충 드립,,,,,,,,2025-12-30T18:46:16.312Z,,,ai_analyzed,대충,드립,,,,,,,,,,,,,,,,Noun,Noun,,,,,,,,,,,,,,,,-0.919,2025-12-31T13:59:39.076Z,2025-12-31T14:57:24.509Z,2025-12-31T16:08:34.406Z,imported_3
69539f68b22dbb67a119d1b2,뒷담화,,,,,,,,2025-12-30T18:46:16.312Z,,,ai_analyzed,뒷담화,,,,,,,,,,,,,,,,,Noun,,,,,,,,,,,,,,,,,-0.289,2025-12-31T13:59:39.076Z,2025-12-31T14:57:24.509Z,2025-12-31T16:08:34.421Z,imported_3
69539f68b22dbb67a119d1b3,레드넥,,,,,,,,2025-12-30T18:46:16.312Z,,,ai_analyzed,레드,넥,,,,,,,,,,,,,,,,Noun,Noun,,,,,,,,,,,,,,,,0.54,2025-12-31T13:59:39.077Z,2025-12-31T14:57:24.509Z,2025-12-31T16:08:34.438Z,imported_3
69539f68b22dbb67a119d1b4,리버풀은 중위권이 딱이야,,,,,,,,2025-12-30T18:46:16.314Z,,,ai_analyzed,리버풀,은,중위,권,이,딱이야,,,,,,,,,,,,Noun,Josa,Noun,Suffix,Josa,Adjective,,,,,,,,,,,,-0.971,2025-12-31T13:59:39.078Z,2025-12-31T14:57:24.509Z,2025-12-31T16:08:34.452Z,imported_3
69539f68b22dbb67a119d1b5,돈다케,,,,,,,,2025-12-30T18:46:16.315Z,,,ai_analyzed,돈다케,,,,,,,,,,,,,,,,,Noun,,,,,,,,,,,,,,,,,0.955,2025-12-31T13:59:39.078Z,2025-12-31T14:57:24.509Z,2025-12-31T16:08:34.469Z,imported_3
69539f68b22dbb67a119d1b6,뚝딱이(유행어),,,,,,,,2025-12-30T18:46:16.316Z,,,ai_analyzed,뚝딱,이,(,유행어,),,,,,,,,,,,,,Noun,Josa,Punctuation,Noun,Punctuation,,,,,,,,,,,,,-0.609,2025-12-31T13:59:39.079Z,2025-12-31T14:57:24.510Z,2025-12-31T16:08:34.487Z,imported_3
69539f68b22dbb67a119d1b7,망무새,,,,,,,,2025-12-30T18:46:16.316Z,,,ai_analyzed,망무새,,,,,,,,,,,,,,,,,Noun,,,,,,,,,,,,,,,,,-0.994,2025-12-31T13:59:39.080Z,2025-12-31T14:57:24.510Z,2025-12-31T16:08:34.504Z,imported_3
69539f68b22dbb67a119d1b8,드라군 놀이,,,,,,,,2025-12-30T18:46:16.317Z,,,ai_analyzed,드라군,놀이,,,,,,,,,,,,,,,,Noun,Noun,,,,,,,,,,,,,,,,-0.974,2025-12-31T13:59:39.080Z,2025-12-31T14:57:24.511Z,2025-12-31T16:08:34.521Z,imported_3
69539f68b22dbb67a119d1b9,디시질,,,,,,,,2025-12-30T18:46:16.317Z,,,ai_analyzed,디시,질,,,,,,,,,,,,,,,,Noun,Noun,,,,,,,,,,,,,,,,-0.991,2025-12-31T13:59:39.081Z,2025-12-31T14:57:24.511Z,2025-12-31T16:08:34.538Z,imported_3
69539f68b22dbb67a119d1ba,네 놈을 살려두긴 쌀이 아까워!,,,,,,,,2025-12-30T18:46:16.319Z,,,ai_analyzed,네,놈,을,살려,두긴,쌀,이,아까워,!,,,,,,,,,Noun,Noun,Josa,Verb,Verb,Noun,Josa,Adjective,Punctuation,,,,,,,,,0.811,2025-12-31T13:59:39.082Z,2025-12-31T14:57:24.511Z,2025-12-31T16:08:34.555Z,imported_3
69539f68b22dbb67a119d1bb,로나로나땅/밈,,,,,,,,2025-12-30T18:46:16.320Z,,,ai_analyzed,로나,로나,땅,/,밈,,,,,,,,,,,,,Noun,Noun,Noun,Punctuation,Noun,,,,,,,,,,,,,-0.985,2025-12-31T13:59:39.083Z,2025-12-31T14:57:24.511Z,2025-12-31T16:08:34.575Z,imported_3
69539f68b22dbb67a119d1bc,될 놈은 된다,,,,,,,,2025-12-30T18:46:16.320Z,,,ai_analyzed,될,놈,은,된다,,,,,,,,,,,,,,Verb,Noun,Josa,Verb,,,,,,,,,,,,,,-0.941,2025-12-31T13:59:39.084Z,2025-12-31T14:57:24.511Z,2025-12-31T16:08:34.591Z,imported_3
69539f68b22dbb67a119d1bd,따봉맨,,,,,,,,2025-12-30T18:46:16.322Z,,,ai_analyzed,따,봉맨,,,,,,,,,,,,,,,,Verb,Noun,,,,,,,,,,,,,,,,-0.942,2025-12-31T13:59:39.084Z,2025-12-31T14:57:24.511Z,2025-12-31T16:08:34.608Z,imported_3
69539f68b22dbb67a119d1be,느님,,,,,,,,2025-12-30T18:46:16.322Z,,,ai_analyzed,느님,,,,,,,,,,,,,,,,,Noun,,,,,,,,,,,,,,,,,-0.547,2025-12-31T13:59:39.085Z,2025-12-31T14:57:24.512Z,2025-12-31T16:08:34.621Z,imported_3
69539f68b22dbb67a119d1bf,만델라 효과,,,,,,,,2025-12-30T18:46:16.323Z,,,ai_analyzed,만델라,효과,,,,,,,,,,,,,,,,Noun,Noun,,,,,,,,,,,,,,,,0.378,2025-12-31T13:59:39.085Z,2025-12-31T14:57:24.512Z,2025-12-31T16:08:34.636Z,imported_3
69539f68b22dbb67a119d1c0,똥차(속어),,,,,,,,2025-12-30T18:46:16.324Z,,,ai_analyzed,똥차,(,속어,),,,,,,,,,,,,,,Noun,Punctuation,Noun,Punctuation,,,,,,,,,,,,,,-0.952,2025-12-31T13:59:39.086Z,2025-12-31T14:57:24.512Z,2025-12-31T16:08:34.654Z,imported_3
69539f68b22dbb67a119d1c1,만물여혐설,,,,,,,,2025-12-30T18:46:16.325Z,,,ai_analyzed,만물,여,혐설,,,,,,,,,,,,,,,Noun,Josa,Noun,,,,,,,,,,,,,,,-0.958,2025-12-31T13:59:39.087Z,2025-12-31T14:57:24.512Z,2025-12-31T16:08:34.671Z,imported_3
69539f68b22dbb67a119d1c2,대대전인,,,,,,,,2025-12-30T18:46:16.325Z,,,ai_analyzed,대,대전,인,,,,,,,,,,,,,,,Modifier,Noun,Josa,,,,,,,,,,,,,,,0.491,2025-12-31T13:59:39.087Z,2025-12-31T14:57:24.513Z,2025-12-31T16:08:34.687Z,imported_3
69539f68b22dbb67a119d1c3,당장 하자,,,,,,,,2025-12-30T18:46:16.326Z,,,ai_analyzed,당장,하자,,,,,,,,,,,,,,,,Noun,Noun,,,,,,,,,,,,,,,,-0.993,2025-12-31T13:59:39.088Z,2025-12-31T14:57:24.513Z,2025-12-31T16:08:34.701Z,imported_3
